text,label
高思推荐书目《长腿叔叔》朱蒂从小在孤儿院里长大，年轻的她不得不负担起众多沉重的工作，而不能享受普通女孩子拥有的家庭乐趣。有一天，她的命运被传奇般地改变了，一位自称约翰史密斯的理事因为她出色的作文而将她送进了大学，她开始了完全不同的生活，她亲昵地叫这位理事“长腿叔叔”。$LOTOzf$,woman
 最近看了康永哥的大部分书，最喜欢《痛快日记》，真是有趣~  || 蔡康永: 看书、是脑子的运动，就像在操场跑步、在球场打球一样，你跑步或打球、表面看起来是不像搭车乘船那样、能把你带去别的目的地，但还是会使你变成更强的人。（谢谢深圳读书月的推荐我的书哦！）$LOTOzf$      烟灰哥:看到这个书单为学生感到一丝希望.第十二届深圳读书月优秀中学生读物1.《蔡康永的说话之道》2.《蒋勋说红楼梦》3.《大设计》4.《自由在高处》5.《世界文学史上下卷》6.《老课本新阅读》7.《时寒冰经济大棋局下我们怎么办》8.《死亡诗社》9.《学习方法的哥白尼革命》10.《古典的中国—民间人性生活读本》,literature
准妈妈身体变化，您知道多少？怀孕后大部分准妈妈的身体从头到脚都会发生翻天覆地的变化，因此，准妈妈最好选择一个孕妈妈俱乐部，在那里，您不仅可以系统地学习孕期知识，而且还可以针对个人的一些变化得到专业性的指导。:$LOTOzf$,woman
 期待足球场上的苏格拉底 || 段暄: 期待 || 王永治: 期待观看$LOTOzf$      天下足球:在他足球生涯的巅峰时期，很多80后的球迷或许无缘得见，但是对于60后、70后来说，巴西足球巨星苏格拉底的与古希腊的那位哲学家同样伟大。明天晚上19：30，＜＜天下足球＞＞将带来专题＜＜名人堂：苏格拉底＞＞，共同缅怀这位传奇巨星。,sports
夏骏:回复云里梦尖:请见红旗出版社原副社长黄苇町先生《苏共亡党20年祭》，如有兴趣，可查询《南方周末》2001年8月《南方周末》有全文发表，黄先生是著名苏共研究专家。云里梦尖:请把说话的时间点，对象，角度摆正了，再说话吧，免得让人觉得你居心叵测。夏骏：邓小平1980年总结文革时说：中国的政治体制是从苏联照搬过来的，它在苏联就不成功，更不用说在中国了。这种政治体制的“总病根”就是“权力过分集中”、“民主太少”，而“制度好可以让坏人无法任意横行，制度不好可以使好人无法充分做好事，甚至走向反面”。转发(1882)评论(541)今天00:21来自新浪微博标签：$LOTOzf$,literature
这是武大创业咖啡的以大一为主的管理团队。别小看这些年青人。最左边这小姑娘曾是湖北省跆拳道冠军。她有一创业公司，生产她的专利，“干洗判别扣”，专门测干洗店是否假干洗。已投产，淘宝网上有售。牛吧!$LOTOzf$,campus
新浪文化读书：好书需要分享，感谢大家的转发和支持新浪读书：新浪中国好书榜2011年上半年十大好书揭晓总榜依次为：马尔克斯《百年孤独》、黄仁宇《现代中国的历程》、江勇振《舍我其谁》、海斯勒《寻路中国》、贾平凹《古炉》、金雁《从东欧到新欧洲》、吴比《革命与生意》、熊培云《自由在高处》、骆以军《西夏旅馆》、科学松鼠会《冷浪漫》。欢迎转发原文转发原文评论,literature
学生“阳光体育”启动冬季长跑12月12日，第五届全国亿万学生阳光体育安徽省暨合肥市冬季长跑活动启动仪式，在合肥市第六十中学隆重举行。“让我们走出户外，走向操场，融入团队，拥抱阳光，争做新时期的阳光少年”在启动仪式上，合肥市第六十中学范巧巧作为学生代表宣誓。标签：$LOTOzf$,campus
粉嫩腮红画法在笑肌最高的地方，以打圆的方式由内往外渐渐晕开用海绵粉扑蘸取薄薄一层腮红膏，轻轻点在笑肌上方用指腹往颧骨四周轻轻的点推开来用大号的腮红刷蘸取浅粉红色的粉质腮红，以斜扫的方式，扫上腮红最后用唇刷蘸取粉色唇彩涂于嘴唇上，增加整个妆容的粉嫩感。$LOTOzf$,woman
今日课程产后瑜伽练习产后瑜伽，可以帮助松弛韧带，定期做瑜伽，可以帮助妈妈消除产后的焦虑，比如形体恢复、失眠、荷尔蒙失衡引起的情绪变化等。产后瑜伽各种特定的体式、有效的呼吸、平静的冥想，让新妈妈体型窈窕、皮肤光彩、母乳充裕、体力充沛。:$LOTOzf$,woman
魔法蜜粉水晶寶盒魔法蜜粉水晶寶盒的設計靈感源自精靈從魔法神燈逃跑的古老故事。打開閃耀著香檳金色光澤的水晶圓蓋，如絲般幼滑細緻的淡膚色蜜粉展現眼前。如天使羽毛般柔軟的粉撲，:标签：$LOTOzf$,woman
“美貌优雅，家世显赫，事业成功，婚姻幸福”这所有的辞藻都可以用在她们身上，她们似乎是完美女人的样本，她们便是我们“2011年度中国100影响力女性”详情请关注《社交商圈》2011年12月刊,literature
尊敬的读者们，感谢大家三年来对《人物画报》的厚爱。但因各方面原因，本刊已正式停刊。喜欢《人物画报》的读者请多多关注意林杂志和意林集团旗下的其他刊物吧您的支持是我们每一位同仁努力工作的动力标签：$LOTOzf$,literature
为充分发挥青年大学生在保护母亲河行动中的积极作用，推动全省高校环保社团的交流与合作，2002年，我们发起的15家高校环保社团的单位会员共同发起建立浙江大学生绿色论坛项目。现八个年头走过，我们将在下周末（10月22日）进行换届选举，邀请浙江各高校环保社团加入，具体报名方式联系QQ568024796$LOTOzf$,campus
致谢，向中国大学排行榜的参与者：网大中国大学排行榜研发组，感谢自1999年以来，中国大学排行榜的历年参与者们。以下是“2011中国大学排行榜”的参与者名单：:0。标签：$LOTOzf$,campus
简约的小女人生活！晶妍时尚生活馆http:url.cn/1hKzPN 让伤口绽放出美丽的花朵！$LOTOzf$,woman
十大多吃也不胖的减肥食品1、肠胃清道夫：木耳；2、超低热量能手：冬瓜；3、燃脂瘦身高手：口蘑；4、低卡高纤冠军：绿菜花；5、代谢多余脂肪的行家：土豆；6、零热量美食：海带；7、好莱坞明星青睐的瘦身美味：魔芋；8、吸脂专家：冻豆腐；9、最佳早餐瘦身品：香蕉；10、瘦身大餐：鱼。$LOTOzf$,woman
品书香，阅生活，欢迎加入东莞日报读书会。第一期阅读主题：《为了报仇看电影2》，作者韩松落，2012年1月7日周六14：30至16:30相约春来文化会馆（南城袁屋边大道容大大厦三楼），品茶读书看电影，还有机会获赠《为了报仇看电影2》哦免费参与，名额有限，报名从速。预约电话23126837标签：$LOTOzf$,literature
第五届法学教授羽毛球邀请赛开始了，何家弘教授主持，人民大学法学院院长韩大元院长等致辞$LOTOzf$,sports
上品网12月14今日团购0元抢购法国原装遮瑕膏03自然色，《女人我最大》推荐，风靡欧美的遮瑕产品。可完美遮盖黑眼圈和痘印，可消退眼部浮肿，含有多种维生素，遮瑕的同时保养肌肤，效果神奇每人限购一件，与其他商品合并购买可包邮，邀请好友购买无返利:$LOTOzf$,woman
中国着名知道分子、《新周刊》主笔胡赳赳最新力作用最睿智的文字品读北京，用最尖锐的思想透视人生。姚晨、陈丹青、潘石屹、丁磊、李健、李敬泽鼎力推荐。致热爱漫骂与思考的你们：本书将是你度过无聊时光的最佳读物三联韬奋书店:分享万象书坊：新书推荐《北京的味道》凤凰出版社本书是新周刊主笔胡赳赳的最新随笔集。如果说此书呈现的只是北漂的感悟，不免小看了胡赳赳；如果说此书展现的只是在北京的生活和思索，又不免小看了北京。虽然这一切都打上了独特的北京烙印，但这其实是人类共同的漂泊、通有的困惑、感悟和喜悦。原文转发原文评论$LOTOzf$,literature
分享照片这乒乓球台子摆的琳琅满目的，挺有艺术喜感！$LOTOzf$,sports
 育碧接手FIFA，EA能同意么，不过全民足球还不错哦！||墨义公主-安娜: 王枢 有这事 || 东写西读: 外面传言是全民足球收购了FIFA Online 2，这事是空穴来风呢，还是确有其事？玩家应该有知情权的 || 周宁Nancy: FIFA Online 关服，作为曾经的九$LOTOzf$      干冰:九城《FIFA Online 2》今天正式关服，可惜了，现在好像没有什么足球网游可以玩了。http:url.cn/3KASLN,sports
我们家三代没有一个懂音乐的，难道孩子注定五音不全？想让孩子学门乐器，却害怕每晚的练琴时间变成“孩子哭大人吼”的局面？钢琴、小提琴、古筝、二胡、电子琴我的宝贝到底该学哪一个？在给孩子学琴之前，爸妈们不妨先给自己补堂课，让《孩子》12期的全新专栏”学艺天地“告诉您，孩子学琴那些事。标签：$LOTOzf$,literature
2011好书推荐张爱玲的《倾城之恋》$LOTOzf$,literature
2011好书推荐韩寒的书不错哦$LOTOzf$,literature
很多朋友说十七号考英语六级，不能来首发会的现场，在这里我先谢谢大家祝大家考试顺利凤凰联动：2012年龙年春晚正在如火如荼的准备当中，“金牌主持”朱军99为全国读者送上《我的零点时刻》。本周末首发式，阵容之强大，堪称“春晚预演”。新书首发会邀请到白岩松、杨澜、于丹、冯巩、阎维文、吕继宏、谭晶、郎昆等众多嘉宾现场助阵。12月17日下午2:30，西单图书大厦，一切将拉开新的序幕。转发(234)评论(56)12月14日18:13来自新浪微博标签：$LOTOzf$,literature
【女人命好的几点特征】 1.圆脸(对人际关系及财运都有加分)；2.下巴丰满（可能会拥有两栋以上的房产）；3.臀大(代表有财运)；4.腿不能细（腿长脚瘦，奔走不停，辛苦之相也）；5.小腹有脂肪(状是一种福寿之相)。$LOTOzf$,woman
中港菁英女子高尔夫球协会八周年高尔夫球比赛花絮(22011)标签：$LOTOzf$,sports
游戏公司美国艺电（Electronic Arts，简称EA），是全球着名的互动娱乐软件公司，创建于1982年，总部位于美国加利福尼亚州红木城。着名的红色警戒系列、命令与征服系列、极品飞车系列、街头足球、街头篮球 等系列都是该公司出品的佳作。$LOTOzf$,sports
现在和陶菲克在2011澳门羽毛球格兰披治黄金大奖赛宴会$LOTOzf$,sports
大周末珠宝腕表 Black-黑，是深邃，是神秘，是高雅。它但是帷幕落下后的寂静，更是一切开始前的序幕。它是欢愉过后的沉思，它是灿烂沉淀的精粹。在它的怀抱中，此刻正盛开着世界上最难寻觅的花。关注113期《大周末Hotspot》黑色专刊珠宝腕表大片---黑最贵！王小LO				$LOTOzf$,literature
限时免费的世界足球2012今日限免通用，404。无需多说，赶紧下载吧:5标签：$LOTOzf$,sports
轻松告别大象腿9招，长腿养成秘诀勤做高抬腿运动；饭后站一会或散步，千万别吃完就坐，躺下更糟糕；洗澡时按摩一会，活络经脉；骑脚踏车去郊游；睡前压压腿，做腿部运动；多吃廋腿食物，如菠菜、苹果、西柚等；少乘电梯多走楼梯；均衡饮食，荤素搭配；坚持就是胜利。,woman
户外杂志免费看：除十余家机场售卖之外，2012年1月1日起，户外杂志进入包括北京、广州、上海、成都、天津、呼和浩特、拉萨、重庆等地的国航贵宾室，每期数千份可供免费阅读。不清楚是否可以拿走？如果可以拿走，估计我们还得追加数量。请朋友们相互转告。,literature
大家都来打羽毛球啊！111026每日猛料 俄罗斯总统梅德韦杰夫与总理普京打羽毛球 - 高清在线观看 - 腾讯视频 http:url.cn/08zlsz                收起俄罗斯总统梅德韦杰夫与总理普京打羽毛球  $LOTOzf$,sports
我发现过往最吸引我，最感动我的，并不是曾经享受过最甜蜜、最强烈的乐趣的时刻。这种短暂的心醉神迷因太过强烈刺激，都不过是生命中稀稀疏疏的点。我所怀念的幸福是种简单持久的境界，本身并无强烈刺激之处，但它持续愈久魅力愈增，最终在时间中得到一种极致的幸福。——卢梭《一个孤独的散步者的梦》$LOTOzf$,literature
